Tim was in the kitchen, ready to make lunch. Tim wanted to make a big bowl of pasta. The pasta box was full. Tim believed the pasta box was full. While Tim was busy cutting vegetables, his little sister came into the kitchen and took some pasta to play with.;Tim sees his sister leaving the kitchen with some pasta in her hand.;Tim does not see his sister leaving the kitchen with some pasta in her hand.;Tim decides to ask his sister to return the pasta.;Tim starts boiling water to cook the pasta.;Does Tim think the pasta box is full or not?;Does Tim want to cook the pasta or ask his sister to return the pasta?;What will Tim do next?;Tim believes the pasta box is not full.;Tim wants to ask his sister to return the pasta.;Tim will ask his sister to return the pasta.;Tim believes the pasta box is full.;Tim wants to cook the pasta.;Tim will start boiling water to cook the pasta.;A bird flies into the kitchen through the open window.;Tim sees the bird.;Tim does not see the bird.;Tim;pasta box;Lack of sight -> Tim was busy cutting vegetables and did not see his sister come into the kitchen.;auto;0
Ingrid was in her garage, ready to fix her unique bike. Ingrid wanted to oil the bike's pedal. The pedal was rusty. Ingrid believed the pedal was rusty. While Ingrid was busy looking for the oil, her helpful dad came into the garage and cleaned the rusty pedal with a special solution.;Ingrid sees her dad leaving the garage with the special solution in his hand.;Ingrid does not see her dad leaving the garage with the special solution in his hand.;Ingrid decides to thank her dad for cleaning the pedal.;Ingrid starts to oil the rusty pedal.;Does Ingrid think the pedal is rusty or clean?;Does Ingrid want to oil the pedal or thank her dad?;What will Ingrid do next?;Ingrid believes the pedal is clean.;Ingrid wants to thank her dad.;Ingrid will thank her dad.;Ingrid believes the pedal is rusty.;Ingrid wants to oil the pedal.;Ingrid will start to oil the pedal.;A cat walks into the garage.;Ingrid sees the cat.;Ingrid does not see the cat.;Ingrid;Bike pedal;Lack of sight -> Ingrid was busy looking for the oil and did not see her dad cleaning the pedal.;auto;0
Ben was at the park, flying his new kite. Ben wanted to show his kite to his friend, who was a pilot. The kite was strong and firm. Ben believed his kite was strong and firm. While Ben was looking for his friend, a dog ran over the kite, making it crumpled and not firm anymore.;Ben sees the dog running over his kite.;Ben does not see the dog running over his kite.;Ben decides to fix his kite.;Ben goes to find his friend to show his kite.;Does Ben think his kite is strong and firm or crumpled?;Does Ben want to show his kite to his friend or fix his kite?;What will Ben do next?;Ben believes his kite is crumpled.;Ben wants to fix his kite.;Ben will fix his kite.;Ben believes his kite is strong and firm.;Ben wants to show his kite to his friend.;Ben will go find his friend to show his kite.;A cheap ice cream truck comes to the park.;Ben sees the ice cream truck.;Ben does not see the ice cream truck.;Ben;Kite;Lack of sight -> Ben was looking for his friend and did not see the dog running over his kite.;auto;0
"Ula was in the park, ready to play with her friends. Ula wanted to win the game of tag. The juice box she brought was full. Ula believed the juice box was full. While Ula was busy pointing out who was ""it"", her grumpy dog knocked over the juice box.";Ula sees the juice box knocked over.;Ula does not see the juice box knocked over.;Ula decides to clean up the spilled juice.;Ula plans to drink the juice after the game.;Does Ula think the juice box is full or spilled?;Does Ula want to clean up the spilled juice or drink the juice after the game?;What will Ula do next?;Ula believes the juice box is spilled.;Ula wants to clean up the spilled juice.;Ula will clean up the spilled juice.;Ula believes the juice box is full.;Ula wants to drink the juice after the game.;Ula will continue to play the game.;A butterfly lands on a nearby flower.;Ula sees the butterfly.;Ula does not see the butterfly.;Ula;juice box;Lack of sight -> Ula was busy playing the game and did not see her dog knock over the juice box.;auto;0
Sam was in the park, sitting on a bench. Sam wanted to fly his new kite. The kite string was untied. Sam believed the kite string was untied. While Sam was troubled, thinking about a quarrel he had with his friend, a playful dog ran past, its tail knotting the kite string.;Sam sees the dog running away with the kite string knotted.;Sam does not see the dog running away with the kite string knotted.;Sam decides to untie the knot in the kite string.;Sam intends to attach the kite to the untied string and fly it.;Does Sam think the kite string is untied or knotted?;Does Sam want to untie the knot in the kite string or fly the kite?;What will Sam do next?;Sam believes the kite string is knotted.;Sam wants to untie the knot in the kite string.;Sam will untie the knot in the kite string.;Sam believes the kite string is untied.;Sam wants to fly his kite.;Sam will attach the kite to the untied string and try to fly it.;A squirrel scurries across the grass nearby.;Sam sees the squirrel.;Sam does not see the squirrel.;Sam;kite string;Lack of sight -> Sam was deep in thought and did not see the dog knot the kite string.;auto;0
Dora was at school, in her messy art class. Dora wanted to teach her friends how to make a big clay pot. The lump of clay was big. Dora believed the lump of clay was big. While Dora was busy showing her friends how to mold the clay, the class pet, a small hamster, climbed onto the table and started nibbling at the clay, making it smaller.;Dora sees the hamster on the table with the smaller lump of clay.;Dora does not see the hamster on the table with the smaller lump of clay.;Dora decides to get more clay.;Dora continues to teach her friends how to mold the clay.;Does Dora think the lump of clay is big or small?;Does Dora want to continue teaching her friends or get more clay?;What will Dora do next?;Dora believes the lump of clay is small.;Dora wants to get more clay.;Dora will get more clay.;Dora believes the lump of clay is big.;Dora wants to continue teaching her friends.;Dora will continue teaching her friends.;The school bell rings for lunch.;Dora hears the school bell.;Dora does not hear the school bell.;Dora;lump of clay;Lack of sight -> Dora was busy showing her friends how to mold the clay and did not see the hamster nibbling at the clay.;auto;0
Vera was in the forest, looking for a special tree. Vera wanted to find the tree with the brightest leaves. The forest was very bright. Vera believed the forest was very bright. As the day went on, the sun began to set, making the forest dim.;Vera sees the sun setting.;Vera does not see the sun setting.;Vera decides to come back to the forest the next day.;Vera keeps looking for the tree with the brightest leaves.;Does Vera think the forest is bright or dim?;Does Vera want to keep looking for the tree or come back the next day?;What will Vera do next?;Vera believes the forest is dim.;Vera wants to come back to the forest the next day.;Vera will come back to the forest the next day.;Vera believes the forest is bright.;Vera wants to find the tree with the brightest leaves.;Vera will keep looking for the tree with the brightest leaves.;A clever fox crosses Vera's path.;Vera sees the fox.;Vera does not see the fox.;Vera;Forest;Lack of sight -> Vera was busy looking at the trees and did not notice the sun setting.;auto;0
Finn was at the park, playing with his kite. Finn wanted to fly his kite high in the sky. The kite's string was tangled. Finn believed the kite's string was tangled. While Finn was seriously looking for a stick to support the kite, a friendly dog came and played with the string, untangling it.;Finn sees the dog playing with the string.;Finn does not see the dog playing with the string.;Finn decides to thank the friendly dog for helping him.;Finn continues to look for a stick to help untangle the string.;Does Finn think the kite's string is tangled or untangled?;Does Finn want to thank the dog or find a stick?;What will Finn do next?;Finn believes the kite's string is untangled.;Finn wants to thank the dog.;Finn will thank the dog.;Finn believes the kite's string is tangled.;Finn wants to find a stick.;Finn will continue to look for a stick.;An ice cream truck arrives at the park.;Finn sees the ice cream truck.;Finn does not see the ice cream truck.;Finn;kite's string;Lack of sight -> Finn was looking for a stick and did not see the dog playing with the string.;auto;0
Xander was in the art room, ready to draw a picture. Xander wanted to draw a bald eagle. His pen was clean. Xander believed his pen was clean. While Xander was busy nodding to the music, his little brother came into the room and used the pen to draw on the floor.;Xander sees his brother leaving the room with the pen in his hand.;Xander does not see his brother leaving the room with the pen in his hand.;Xander decides to clean the pen.;Xander starts drawing the bald eagle.;Does Xander think the pen is clean or dirty?;Does Xander want to draw the bald eagle or clean the pen?;What will Xander do next?;Xander believes the pen is dirty.;Xander wants to clean the pen.;Xander will clean the pen.;Xander believes the pen is clean.;Xander wants to draw the bald eagle.;Xander will start drawing the bald eagle.;A cat enters the art room.;Xander sees the cat.;Xander does not see the cat.;Xander;pen;Lack of sight -> Xander was nodding to the music and did not see his brother come into the room.;auto;0
Carl was at the park, looking at the street from a bench. Carl wanted to watch the interesting cars pass by. The street was busy with cars. Carl believed the street was busy with cars. While Carl was peeking at a comic book, a big parade came down the street, making it empty of cars.;Carl sees the parade passing down the street.;Carl does not see the parade passing down the street.;Carl decides to join the parade.;Carl continues to watch the cars.;Does Carl think the street is busy with cars or empty of cars?;Does Carl want to watch the cars or join the parade?;What will Carl do next?;Carl believes the street is empty of cars.;Carl wants to join the parade.;Carl will join the parade.;Carl believes the street is busy with cars.;Carl wants to continue watching the cars.;Carl will continue to watch the cars.;A squirrel runs by Carl's bench.;Carl sees the squirrel.;Carl does not see the squirrel.;Carl;Street;Lack of sight -> Carl was busy reading his comic book and did not see the parade come down the street.;auto;0
Fiona was at the park, watching the pigeons. Fiona wanted to feed the pigeons with the big bag of bird food she brought. The bag of bird food was full. Fiona believed the bag of bird food was full. While Fiona was busy watching a squirrel, a gust of wind blew and knocked over the bag, spilling some of the bird food.;Fiona sees the bird food spilled on the ground.;Fiona does not see the bird food spilled on the ground.;Fiona decides to pick up the spilled bird food.;Fiona starts to open the bag to feed the pigeons.;Does Fiona think the bag of bird food is full or not full?;Does Fiona want to feed the pigeons or pick up the spilled bird food?;What will Fiona do next?;Fiona believes the bag of bird food is not full.;Fiona wants to pick up the spilled bird food.;Fiona will pick up the spilled bird food.;Fiona believes the bag of bird food is full.;Fiona wants to feed the pigeons.;Fiona will open the bag to feed the pigeons.;A dog runs past Fiona, chasing a ball.;Fiona sees the dog.;Fiona does not see the dog.;Fiona;Bag of bird food;Lack of sight -> Fiona was busy watching a squirrel and did not see the wind knock over the bag.;auto;0
Rita was in the barn, feeding the horses. Rita wanted to give a big pile of hay to each horse. The hay pile was big. Rita believed the hay pile was big. While Rita was impatiently waiting for the horses to finish eating, a gust of wind blew through the barn and scattered some hay around.;Rita sees the hay scattered around the barn.;Rita does not see the hay scattered around the barn.;Rita decides to gather up the scattered hay.;Rita hopes to finish feeding and start cleaning the barn.;Does Rita think the hay pile is big or scattered?;Does Rita want to gather the scattered hay or start cleaning the barn?;What will Rita do next?;Rita believes the hay pile is scattered.;Rita wants to gather up the scattered hay.;Rita will gather up the scattered hay.;Rita believes the hay pile is big.;Rita wants to start cleaning the barn.;Rita will start cleaning the barn.;A cat jumps onto a bale of hay.;Rita sees the cat.;Rita does not see the cat.;Rita;hay pile;Lack of sight -> Rita was watching the horses eat and did not see the wind scatter the hay.;auto;0
Lily was in the park, playing hide and seek with her friends. Lily wanted to find a good hiding spot. The big tree had lots of leaves and looked like a good hiding spot. Lily believed the big tree was a good hiding spot. While Lily was busy disagreeing with her friends about the rules of the game, a gardener came and trimmed the leaves of the tree.;Lily sees the gardener trimming the tree.;Lily does not see the gardener trimming the tree.;Lily decides to find a new hiding spot.;Lily goes to hide behind the big tree.;Does Lily think the big tree is a good hiding spot or not?;Does Lily want to hide behind the big tree or find a new hiding spot?;What will Lily do next?;Lily believes the big tree is not a good hiding spot.;Lily wants to find a new hiding spot.;Lily will find a new hiding spot.;Lily believes the big tree is a good hiding spot.;Lily wants to hide behind the big tree.;Lily will go to hide behind the big tree.;A squirrel runs across the park.;Lily sees the squirrel.;Lily does not see the squirrel.;Lily;big tree;Lack of sight -> Lily was busy disagreeing with her friends and did not see the gardener trimming the tree.;auto;0
Ina was in the park, playing on the swing. Ina wanted to swing high and touch the sky. The swing was straight and steady. Ina believed the swing was straight and steady. While Ina was busy hoping to swing higher, a clever dog ran past the swing, hitting it and causing it to twist around.;Ina sees the dog running past the swing.;Ina does not see the dog running past the swing.;Ina decides to stop swinging and untwist the swing.;Ina continues to swing higher, hoping to touch the sky.;Does Ina think the swing is straight and steady or twisted?;Does Ina want to continue swinging or stop and untwist the swing?;What will Ina do next?;Ina believes the swing is twisted.;Ina wants to stop and untwist the swing.;Ina will stop swinging and untwist the swing.;Ina believes the swing is straight and steady.;Ina wants to continue swinging.;Ina will continue to swing higher, hoping to touch the sky.;A butterfly lands on Ina's leg.;Ina sees the butterfly on her leg.;Ina does not see the butterfly on her leg.;Ina;Swing;Lack of sight -> Ina was focused on the sky and did not see the dog run past.;auto;0
Rose was at the park, looking at the brilliant hot air balloon. Rose wished to ride the hot air balloon. The hot air balloon was inflated and ready to go. Rose believed the hot air balloon was inflated and ready to go. While Rose was busy stirring her ice cream, a man came and let some air out of the balloon to make it safer for the ride.;Rose sees the man walking away from the balloon.;Rose does not see the man walking away from the balloon.;Rose decides to ask the man why he let some air out of the balloon.;Rose starts walking towards the balloon to get ready for her ride.;Does Rose think the hot air balloon is inflated and ready to go or not?;Does Rose want to ride the balloon or ask the man why he let some air out of the balloon?;What will Rose do next?;Rose believes the hot air balloon is not fully inflated.;Rose wants to ask the man why he let some air out of the balloon.;Rose will ask the man why he let some air out of the balloon.;Rose believes the hot air balloon is inflated and ready to go.;Rose wants to ride the balloon.;Rose will start walking towards the balloon to get ready for her ride.;A squirrel runs across the park.;Rose sees the squirrel.;Rose does not see the squirrel.;Rose;hot air balloon;Lack of sight -> Rose was busy stirring her ice cream and did not see the man let out some air from the balloon.;auto;0
Ben was at the farm, picking fresh vegetables. Ben wanted to find a rare red onion. The onion looked white. Ben believed the onion was white. As the sun went down, the light made the onion appear red.;Ben sees the change in the light.;Ben does not see the change in the light.;Ben decides to pick the onion thinking it is the rare red onion he wanted.;Ben leaves the onion, thinking it is not the rare red onion he was looking for.;Does Ben think the onion is white or red?;Does Ben want to pick the onion or leave it?;What will Ben do next?;Ben believes the onion is red.;Ben wants to pick the onion.;Ben will pick the onion.;Ben believes the onion is white.;Ben wants to leave the onion.;Ben will leave the onion.;A rabbit hops across the farm.;Ben sees the rabbit.;Ben does not see the rabbit.;Ben;Onion;Lack of sight -> Ben was looking down, picking other vegetables and did not see the change in light.;auto;0
Sally was at the zoo, looking at the rhinoceros. Sally wanted to take a picture of the rhinoceros when it was relaxing. The rhinoceros was standing up. Sally believed the rhinoceros was standing up. As Sally was looking for her camera in her bag, a loyal zookeeper came and gave the rhinoceros some food, which made it sit down to eat.;Sally sees the zookeeper walking away from the rhinoceros enclosure.;Sally does not see the zookeeper walking away from the rhinoceros enclosure.;Sally decides to wait for the rhinoceros to finish eating and stand up again.;Sally prepares to take a picture of the standing rhinoceros.;Does Sally think the rhinoceros is standing or sitting?;Does Sally want to take a picture of the standing rhinoceros or wait for it to stand up again?;What will Sally do next?;Sally believes the rhinoceros is sitting.;Sally wants to wait for the rhinoceros to stand up again.;Sally will wait for the rhinoceros to stand up again.;Sally believes the rhinoceros is standing.;Sally wants to take a picture of the standing rhinoceros.;Sally will prepare to take a picture of the standing rhinoceros.;A group of school children come running and shouting towards the rhinoceros enclosure.;Sally sees the group of school children.;Sally does not see the group of school children.;Sally;Rhinoceros;Lack of sight -> Sally was looking in her bag and did not see the zookeeper come and feed the rhinoceros.;auto;0
Wendy was in her room, playing with her toy gun. Wendy wanted to show her toy gun to her best friend, Sam. The toy gun was smooth. Wendy believed the toy gun was smooth. While Wendy was thoughtfully writing a note to Sam, her little brother came into the room and started playing with the toy gun, making it rough with his dirty hands.;Wendy sees her brother playing with the toy gun.;Wendy does not see her brother playing with the toy gun.;Wendy decides to clean the toy gun before showing it to Sam.;Wendy finishes writing the note to Sam and goes to find her.;Does Wendy think the toy gun is smooth or rough?;Does Wendy want to show the rough toy gun to Sam or clean it first?;What will Wendy do next?;Wendy believes the toy gun is rough.;Wendy wants to clean the toy gun before showing it to Sam.;Wendy will clean the toy gun.;Wendy believes the toy gun is smooth.;Wendy wants to show the smooth toy gun to Sam.;Wendy will finish the note and go find Sam.;A cat meows loudly outside the window.;Wendy hears the cat meowing.;Wendy does not hear the cat meowing.;Wendy;Toy gun;Lack of sight -> Wendy was focused on writing the note and did not see her brother come into the room.;auto;0
Yara was in the park, sitting on a bench. Yara wanted to feed the squirrels with peanuts. The bag of peanuts was full. Yara believed the bag of peanuts was full. While Yara was busy spinning a leaf in her hand, a wise old crow flew down and took some peanuts from the bag.;Yara sees the crow flying away with some peanuts in its beak.;Yara does not see the crow flying away with some peanuts in its beak.;Yara decides to put the remaining peanuts back in her bag.;Yara starts throwing peanuts to the squirrels.;Does Yara think the bag of peanuts is full or not?;Does Yara want to feed the squirrels or put the remaining peanuts back in her bag?;What will Yara do next?;Yara believes the bag of peanuts is not full.;Yara wants to put the remaining peanuts back in her bag.;Yara will put the remaining peanuts back in her bag.;Yara believes the bag of peanuts is full.;Yara wants to feed the squirrels.;Yara will start throwing peanuts to the squirrels.;A dog runs through the park, chasing its tail.;Yara sees the dog.;Yara does not see the dog.;Yara;Bag of peanuts;Lack of sight -> Yara was busy spinning a leaf and did not see the crow take the peanuts.;auto;0
Charlie was in the park, having a picnic under a big tree. Charlie wanted to taste the sweet apple he had brought with him. The apple was on the picnic blanket. Charlie believed the apple was on the picnic blanket. As Charlie was feeling sleepy and closed his eyes for a moment, a squirrel scurried over and knocked the apple, rolling it off the blanket and into the grass.;Charlie opens his eyes and sees the apple in the grass.;Charlie keeps his eyes closed and does not see the apple in the grass.;Charlie decides to get up and fetch the apple from the grass.;Charlie reaches out to pick up the apple from the blanket.;Does Charlie think the apple is on the blanket or in the grass?;Does Charlie want to pick up the apple from the blanket or fetch it from the grass?;What is Charlie going to do next?;Charlie believes the apple is in the grass.;Charlie wants to fetch the apple from the grass.;Charlie will get up and fetch the apple from the grass.;Charlie believes the apple is on the blanket.;Charlie wants to pick up the apple from the blanket.;Charlie will reach out to pick up the apple from the blanket.;A butterfly lands on Charlie's picnic blanket.;Charlie sees the butterfly.;Charlie does not see the butterfly.;Charlie;Apple;Lack of sight -> Charlie had his eyes closed because he was feeling sleepy.;auto;0
Nancy was in the park, sitting on a colorful bench. Nancy wanted to paint the bench. The bench was very colorful. Nancy believed the bench was colorful. While Nancy was away to wash her paintbrush, the sun came out and faded the color of the bench.;Nancy sees the faded bench when she returns.;Nancy does not see the faded bench when she returns.;Nancy decides to paint the bench again.;Nancy plans to add more details to her painting of the bench.;Does Nancy think the bench is colorful or faded?;Does Nancy want to paint the bench again or add more details to her painting?;What will Nancy do next?;Nancy believes the bench is faded.;Nancy wants to paint the bench again.;Nancy will paint the bench again.;Nancy believes the bench is colorful.;Nancy wants to add more details to her painting.;Nancy will add more details to her painting.;A squirrel runs across the bench.;Nancy sees the squirrel.;Nancy does not see the squirrel.;Nancy;Bench;Lack of sight -> Nancy was away from the bench, washing her paintbrush and did not see the sun fade the bench's color.;auto;0
Usha was at a gift shop, looking at a unique diamond necklace. Usha wanted to buy the diamond necklace as a gift for her mom. The diamond necklace was in a glass case. Usha believed the diamond necklace was in a glass case. While Usha was busy wrapping another gift, the shopkeeper took the diamond necklace out of the glass case to show to another customer.;Usha sees the shopkeeper showing the diamond necklace to another customer.;Usha does not see the shopkeeper showing the diamond necklace to another customer.;Usha decides to wait until the shopkeeper puts the necklace back in the case.;Usha asks the shopkeeper if she can buy the diamond necklace.;Does Usha think the diamond necklace is in the glass case or not?;Does Usha want to ask the shopkeeper if she can buy the diamond necklace or wait until the shopkeeper puts the necklace back in the case?;What will Usha do next?;Usha believes the diamond necklace is not in the glass case.;Usha wants to wait until the shopkeeper puts the necklace back in the case.;Usha will wait until the shopkeeper puts the necklace back in the case.;Usha believes the diamond necklace is in the glass case.;Usha wants to ask the shopkeeper if she can buy the diamond necklace.;Usha will ask the shopkeeper if she can buy the diamond necklace.;A clown enters the gift shop to buy balloons.;Usha sees the clown.;Usha does not see the clown.;Usha;diamond necklace;Lack of sight -> Usha was busy wrapping another gift and did not see the shopkeeper remove the diamond necklace from the glass case.;auto;0
Zara was at the park, getting ready for her birthday event. Zara wanted to make sure that the ice cream she brought stayed cold. The ice cream was solid and cold in the cooler. Zara believed the ice cream was solid and cold in the cooler. As the day got hotter, the ice cream slowly began to melt.;Zara opens the cooler and sees the melted ice cream.;Zara does not open the cooler and does not see the melted ice cream.;Zara decides to run to the store to buy more ice cream.;Zara plans to serve the ice cream to her guests.;Does Zara think the ice cream is solid or melted?;Does Zara want to serve the ice cream or buy more ice cream?;What will Zara do next?;Zara believes the ice cream is melted.;Zara wants to buy more ice cream.;Zara will run to the store to buy more ice cream.;Zara believes the ice cream is solid.;Zara wants to serve the ice cream.;Zara will serve the ice cream to her guests.;A loyal dog wanders into the park.;Zara sees the dog.;Zara does not see the dog.;Zara;Ice cream;Lack of sight -> Zara was busy setting up decorations and did not check the cooler.;auto;0
Rita was in her garden, taking care of her plants. Rita wanted to plant some new herbs in her garden. The herb pot was round. Rita believed the herb pot was round. While Rita was wearing her gardening gloves and was busy with her plants, her playful dog ran into the garden and knocked over the herb pot, causing it to break into irregular pieces.;Rita sees her dog running away from the broken herb pot.;Rita does not see her dog running away from the broken herb pot.;Rita decides to scold her dog and clean up the broken pot.;Rita plans to put soil in the herb pot and plant the new herbs.;Does Rita think the herb pot is round or irregular?;Does Rita want to plant new herbs or clean up the broken pot?;What will Rita do next?;Rita believes the herb pot is irregular.;Rita wants to clean up the broken pot.;Rita will scold her dog and clean up the broken pot.;Rita believes the herb pot is round.;Rita wants to plant new herbs.;Rita will put soil in the herb pot and plant the new herbs.;A noisy bird starts singing on the tree near the garden.;Rita hears the noisy bird.;Rita does not hear the noisy bird.;Rita;herb pot;Lack of sight -> Rita was busy with her plants and did not see her dog knocking over the herb pot.;auto;0
Olivia was at the store, looking at cans of paint. Olivia wanted to buy a can of blue paint. The label on the can said it was blue. Olivia believed the label that said the can was blue. While Olivia was busy shrugging at a funny joke her friend told her, a store worker replaced the old cans with new ones, and accidentally put a can of green paint where the blue paint was.;Olivia sees the worker replacing the cans.;Olivia does not see the worker replacing the cans.;Olivia decides to look for blue paint in another part of the store.;Olivia decides to buy the can of paint she believes is blue.;Does Olivia think the can is blue or green?;Does Olivia want to buy the can she believes is blue or look for blue paint in another part of the store?;What will Olivia do next?;Olivia believes the can is green.;Olivia wants to look for blue paint in another part of the store.;Olivia will look for blue paint in another part of the store.;Olivia believes the can is blue.;Olivia wants to buy the can she believes is blue.;Olivia will buy the can she believes is blue.;A dog runs through the store.;Olivia sees the dog.;Olivia does not see the dog.;Olivia;Can of paint;Lack of sight -> Olivia was focusing on her friend and did not see the worker replace the cans.;auto;0
Amy was in the park, ready to play her flute. Amy wanted to play a new song she had learned. The flute was shiny and clean. Amy believed her flute was shiny and clean. While Amy was busy stirring her ice cream, a dog ran by and kicked up some mud, which splashed onto the flute and made it filthy.;Amy sees the dog running by.;Amy does not see the dog running by.;Amy decides to clean her flute.;Amy starts to play her new song on the flute.;Does Amy think her flute is shiny and clean or filthy?;Does Amy want to play her new song or clean her flute?;What will Amy do next?;Amy believes her flute is filthy.;Amy wants to clean her flute.;Amy will clean her flute.;Amy believes her flute is shiny and clean.;Amy wants to play her new song.;Amy will start to play her new song on the flute.;A butterfly lands on a flower nearby.;Amy sees the butterfly.;Amy does not see the butterfly.;Amy;flute;Lack of sight -> Amy was busy stirring her ice cream and did not see the dog kick up the mud.;auto;0
Vera was at her birthday party with all her friends. Vera wanted to cut and share the birthday cake with her friends. The cake box was securely fastened. Vera believed the cake box was securely fastened. While Vera was busy receiving gifts from her friends, her independent cat jumped onto the table and the cake box became loose.;Vera sees her cat near the cake box.;Vera does not see her cat near the cake box.;Vera decides to secure the cake box again.;Vera plans to cut the cake and share it with her friends.;Does Vera think the cake box is securely fastened or loose?;Does Vera want to cut and share the cake or secure the cake box again?;What will Vera do next?;Vera believes the cake box is loose.;Vera wants to secure the cake box again.;Vera will secure the cake box again.;Vera believes the cake box is securely fastened.;Vera wants to cut and share the cake.;Vera will cut the cake and share it with her friends.;A balloon pops in the party.;Vera hears the balloon pop.;Vera does not hear the balloon pop.;Vera;Cake box;Lack of sight -> Vera was busy receiving gifts and did not see her cat jump onto the table.;auto;0
Usha was at the beach, building a sand castle. Usha wanted to dry off with her big beach towel after swimming. The towel was dry and fluffy. Usha believed the towel was dry and fluffy. While Usha was busy peeking at the waves, a rude boy with a water gun came by and wet her towel.;Usha sees the boy running away with a water gun.;Usha does not see the boy running away with a water gun.;Usha decides to tell the boy's parents about his rude behavior.;Usha goes to grab her towel to dry off after swimming.;Does Usha think the towel is dry or wet?;Does Usha want to dry off with her towel or tell the boy's parents about his rude behavior?;What will Usha do next?;Usha believes the towel is wet.;Usha wants to tell the boy's parents about his rude behavior.;Usha will tell the boy's parents about his rude behavior.;Usha believes the towel is dry.;Usha wants to dry off with her towel.;Usha will grab her towel to dry off.;A seagull swoops down and steals a sandwich from a nearby picnic.;Usha sees the seagull.;Usha does not see the seagull.;Usha;beach towel;Lack of sight -> Usha was looking at the waves and did not see the boy with the water gun.;auto;0
Nora was at a pottery class. She wanted to make a new vase. The clay was solid and ready to be shaped. Nora believed the clay was solid and ready to be shaped. While Nora was busy talking to her friend, the teacher put the clay in the oven to bake it.;Nora sees the teacher taking the clay out of the oven.;Nora does not see the teacher taking the clay out of the oven.;Nora decides to touch the vase to check if it's hot.;Nora starts shaping the clay into a vase.;Does Nora think the clay is solid and ready to be shaped or baked and hot?;Does Nora want to shape the clay into a vase or touch the vase to check if it's hot?;What will Nora do next?;Nora believes the clay is baked and hot.;Nora wants to touch the vase to check if it's hot.;Nora will touch the vase to check if it's hot.;Nora believes the clay is solid and ready to be shaped.;Nora wants to shape the clay into a vase.;Nora will start shaping the clay into a vase.;A cat walks into the pottery class.;Nora sees the cat.;Nora does not see the cat.;Nora;Clay;Lack of sight -> Nora was talking to her friend and did not see the teacher put the clay in the oven.;auto;0
Mabel was sitting alone in the park. Mabel wanted to taste the ice cream from the ice cream truck. The ice cream truck was parked near the big tree. Mabel believed the ice cream truck was parked near the big tree. While Mabel was enjoying the sunshine, the ice cream truck moved to the other side of the park to serve more children.;Mabel opens her eyes and sees the ice cream truck on the other side of the park.;Mabel keeps her eyes closed, still enjoying the sunshine and does not see the ice cream truck move.;Mabel decides to walk to the other side of the park.;Mabel plans to walk to the ice cream truck near the big tree.;Does Mabel think the ice cream truck is near the big tree or on the other side of the park?;Does Mabel want to walk to the big tree or to the other side of the park?;What will Mabel do next?;Mabel believes the ice cream truck is on the other side of the park.;Mabel wants to walk to the other side of the park.;Mabel will walk to the other side of the park.;Mabel believes the ice cream truck is near the big tree.;Mabel wants to walk to the ice cream truck near the big tree.;Mabel will walk to the ice cream truck near the big tree.;A dog starts chasing a ball near Mabel.;Mabel sees the dog chasing the ball.;Mabel does not see the dog chasing the ball.;Mabel;ice cream truck;Lack of sight -> Mabel was sitting with her eyes closed, enjoying the sunshine and did not see the ice cream truck move.;auto;0
Cara was in her room, cleaning up after a party. Cara wanted to organize her trophy shelf. The trophy shelf was very messy. Cara believed the trophy shelf was very messy. While Cara was busy cleaning the other parts of her room, her mom came in and tidied up the trophy shelf.;Cara sees her mom leaving the room with a dust cloth in her hand.;Cara does not see her mom leaving the room with a dust cloth in her hand.;Cara decides to thank her mom for cleaning the trophy shelf.;Cara plans to clean the trophy shelf next.;Does Cara think the trophy shelf is messy or clean?;Does Cara want to clean the trophy shelf or thank her mom?;What will Cara do next?;Cara believes the trophy shelf is clean.;Cara wants to thank her mom.;Cara will thank her mom.;Cara believes the trophy shelf is messy.;Cara wants to clean the trophy shelf.;Cara will clean the trophy shelf next.;A smelly sock is found under the bed.;Cara finds the smelly sock.;Cara does not find the smelly sock.;Cara;Trophy shelf;Lack of sight -> Cara was busy cleaning the other parts of her room and did not see her mom tidy up the trophy shelf.;auto;0
Nia was at the park with her dog, Spot. Nia wanted to play fetch with Spot. The ball was very light. Nia believed the ball was light. While Nia was busy offering Spot a treat, a group of children filled the ball with sand to make a smelly sand castle.;Nia sees the children playing with the ball.;Nia does not see the children playing with the ball.;Nia decides to ask the children to empty the ball.;Nia throws the ball for Spot to fetch.;Does Nia think the ball is light or heavy?;Does Nia want to throw the ball for Spot or ask the children to empty the ball?;What will Nia do next?;Nia believes the ball is heavy.;Nia wants to ask the children to empty the ball.;Nia will ask the children to empty the ball.;Nia believes the ball is light.;Nia wants to throw the ball for Spot.;Nia will throw the ball for Spot to fetch.;A loud noise echoes through the park.;Nia hears the noise.;Nia does not hear the noise.;Nia;ball;Lack of sight -> Nia was busy offering Spot a treat and did not see the children fill the ball with sand.;auto;0
